V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
18.397459030151367,18.097166,17.432318,17.100605,16.817772,17.344156,17.60042,18.336538,20.270863,21.949783,22.557695,23.669,25.17413,25.960247,26.934381,27.109922,26.63064,26.288965,25.240128,23.777458,22.759558,21.846136,20.65069,18.98535,18.408604,18.11866,17.054543,17.000664,16.831526,16.976023,17.705278,18.911411,19.530567,21.794315,22.600084,24.189228,24.636185,26.29927,26.476555,26.458084,26.653215,26.778133,25.53634,24.747458,22.916122,21.587214,20.52498,19.070782
17.43294906616211,17.366404,17.122635,16.943249,16.943956,17.452507,17.64176,18.260923,19.396395,20.490055,20.778812,21.51482,22.060417,22.47993,22.6622,22.718437,22.13783,21.685316,21.081068,20.236378,19.607752,19.122364,18.508299,17.72793,17.523277,17.455875,16.968155,16.897991,16.866045,17.137386,17.780018,18.559845,18.987457,20.270304,20.839558,21.61577,21.83907,22.541904,22.60669,22.190683,22.269314,22.015636,21.222916,20.681192,19.797255,19.010357,18.524197,17.800354
17.570444107055664,17.363726,16.753876,16.454353,16.557295,17.633419,18.044056,19.501549,22.113817,24.673923,25.331161,26.954706,28.552582,29.286674,29.966446,30.045172,28.785156,27.850342,26.285435,24.345455,22.770004,21.56248,20.117783,18.334072,17.734512,17.527946,16.413973,16.409458,16.323872,16.811735,18.40577,20.173859,21.171453,24.3707,25.510815,27.224932,27.850594,29.509527,29.724888,28.784208,29.103266,28.605375,26.732712,25.377811,23.159529,21.328053,20.16154,18.583466
18.547578811645508,17.8989,16.787506,16.089787,15.246228,16.144142,16.554155,17.801544,21.02423,23.788956,24.964167,27.017017,29.431011,31.130207,32.6968,33.107964,32.26186,31.686802,30.139977,27.560116,26.030426,24.503784,22.47135,19.497913,18.569359,18.110464,16.060204,15.788401,15.387546,15.642194,16.7542,18.852646,19.881907,23.58857,25.073574,28.021765,28.769375,31.612865,31.844137,32.056538,32.327694,32.611553,30.519657,29.285858,26.401272,24.077969,22.3076,19.617905
17.053466796875,16.536842,15.38121,14.768671,14.139409,14.70829,15.248893,16.261347,19.301758,21.997108,23.10632,25.001877,27.62218,29.103056,30.646717,31.157574,30.427258,30.066675,28.421148,25.937283,24.324738,22.882072,20.881699,18.157288,17.114637,16.641361,14.809464,14.716614,14.257018,14.332847,15.304163,17.149029,18.230747,21.974459,23.252722,25.96427,26.753744,29.553673,29.855402,30.113008,30.494728,30.914776,28.808517,27.544786,24.650408,22.407911,20.725227,18.203106
12.3797025680542,12.42383,11.966391,11.713652,11.403772,11.428703,11.6225605,11.995173,12.950127,13.922694,14.337063,15.104531,16.209856,16.785196,17.216843,17.548954,17.141647,17.024078,16.550373,15.471674,14.92733,14.444169,13.752036,12.827546,12.520689,12.318687,11.839961,11.763145,11.428472,11.565086,11.656736,12.202232,12.535585,13.896793,14.504983,15.524194,15.810961,16.995296,17.037392,17.215504,17.178238,17.3957,16.626852,16.08573,15.196999,14.372165,13.790041,12.817246
16.327655792236328,15.726927,14.2663145,13.645922,12.97489,12.983572,13.43513,13.992818,16.829695,18.969444,20.210537,21.876516,25.090227,26.706116,28.637583,29.550694,29.375778,29.356953,27.872108,25.473265,24.123281,22.424479,20.485737,17.650402,16.411205,15.492828,13.855562,13.704506,13.318637,13.024025,13.388222,14.692827,15.719495,19.204514,20.214281,23.174582,24.297802,27.427124,27.724842,28.73887,29.207092,29.80533,28.151062,27.001745,24.1525,22.14627,20.269863,17.602028
18.987329483032227,18.643417,17.688087,17.159323,16.722023,17.338999,17.743565,18.751097,21.366959,23.703768,24.5983,26.199093,28.299948,29.488907,30.805298,31.171934,30.49669,30.058365,28.623209,26.521364,25.15557,23.885984,22.203613,19.8636,19.043394,18.710714,17.171505,17.101315,16.745752,16.910316,17.842945,19.44878,20.357838,23.589994,24.68802,26.90325,27.540812,29.941648,30.18886,30.247387,30.566685,30.747849,29.007147,27.893446,25.391415,23.466118,22.017437,19.97363
17.22318458557129,17.082462,16.432756,16.114304,15.760762,16.17516,16.46268,17.155918,19.044895,20.777428,21.355959,22.537289,24.124247,24.964605,25.762001,25.969673,25.353601,25.006735,24.046612,22.503206,21.428768,20.593391,19.41748,17.853449,17.329775,17.054825,16.14251,16.05297,15.734925,15.959259,16.610466,17.6815,18.307552,20.595858,21.502253,23.10859,23.528358,25.235062,25.383116,25.324984,25.423573,25.64428,24.298729,23.450333,21.756964,20.346891,19.362923,17.883
17.045745849609375,16.908928,16.053265,15.607265,15.287811,15.513164,15.909143,16.620642,18.673676,20.646358,21.382486,22.705992,24.742573,25.699577,26.776157,27.2014,26.62518,26.3751,25.181118,23.331007,22.106546,21.136883,19.703133,17.859594,17.125454,16.803802,15.734013,15.751661,15.306238,15.376051,15.920922,17.089975,17.865353,20.599106,21.546732,23.366045,23.95845,26.098848,26.293356,26.478817,26.68026,26.9595,25.472807,24.445728,22.418163,20.827698,19.644905,17.917793
16.74523162841797,16.487703,15.278828,14.614025,14.063883,13.650581,13.861271,13.97011,15.653246,16.762314,17.704575,18.79148,21.362028,22.752506,24.1328,25.240366,25.610498,25.559248,24.825489,23.168388,22.4347,21.18239,19.836565,17.868855,16.89128,16.184723,14.926451,14.672566,14.381683,13.903905,13.718498,14.164517,14.857304,17.088572,17.729305,19.843029,20.941696,23.382883,23.5551,24.811262,25.196735,25.602818,24.917809,24.144476,22.350798,20.99178,19.685123,17.805859
19.91857147216797,20.065052,19.76634,19.609842,19.540749,19.576256,19.764963,20.082796,20.84279,21.70717,21.92621,22.478786,23.339766,23.664669,23.891102,24.086231,23.62969,23.46007,23.066486,22.238111,21.715113,21.356842,20.821045,20.254667,20.05619,19.925142,19.722334,19.70176,19.459187,19.61006,19.824076,20.200777,20.464298,21.627642,22.06677,22.75719,22.924118,23.796194,23.834408,23.749983,23.73762,23.840805,23.131601,22.626293,21.983723,21.282652,20.895555,20.246952
17.155492782592773,16.686272,15.755472,15.3699465,15.030402,15.833429,16.1391,17.197664,19.916035,22.193401,22.99563,24.48135,26.564312,27.587465,28.99662,29.155233,28.472473,27.951832,26.527107,24.532919,23.13811,21.809978,20.20866,17.898785,17.160625,16.66522,15.285683,15.181934,15.020077,15.289207,16.364285,18.031721,18.84082,21.902216,23.039196,25.241987,25.826002,28.116869,28.341766,28.263487,28.478577,28.615238,26.95334,25.865026,23.351227,21.527538,20.046288,18.068384
18.145355224609375,17.942131,17.298428,16.938784,16.702177,16.974823,17.247562,17.85146,19.501476,21.008942,21.597902,22.611526,24.117325,24.863817,25.784801,26.029303,25.622389,25.395817,24.447962,23.059416,22.135721,21.319662,20.223623,18.71624,18.16619,17.888794,16.99687,17.009819,16.731508,16.781605,17.284002,18.267452,18.830534,20.948963,21.65111,23.106426,23.547808,25.20546,25.360245,25.48462,25.655733,25.823153,24.684875,23.929129,22.305017,21.101175,20.131775,18.792255
17.550973892211914,17.21205,16.539036,16.224401,15.895208,16.369253,16.627602,17.28253,19.174473,20.748543,21.362566,22.436953,23.937252,24.73805,25.728624,25.934675,25.500282,25.209982,24.217691,22.811481,21.849619,20.958797,19.793812,18.138977,17.559984,17.232504,16.193066,16.115234,15.937277,16.064602,16.71425,17.85884,18.462526,20.635294,21.398512,22.980776,23.437994,25.093985,25.249262,25.321556,25.520481,25.673204,24.502693,23.746294,22.000029,20.69562,19.650974,18.191395
15.398856163024902,15.6884575,16.962784,18.094795,19.629038,21.37121,22.51777,23.778278,24.840696,25.57183,25.85162,25.621998,24.90089,24.53828,23.005894,22.086298,20.589153,19.311155,18.342726,17.491684,16.342281,15.493245,15.809065,15.61636,15.527606,15.681724,17.093237,18.565212,19.552769,19.876835,22.082302,23.634163,24.186724,24.95745,25.778156,25.662594,24.823566,24.41193,23.673664,21.89356,20.634043,19.352146,18.558235,16.692307,16.148048,15.683495,15.49099,15.3457365
15.052556991577148,14.71804,14.17174,13.980931,13.84799,14.815039,15.031853,16.074883,18.351858,20.358772,20.885592,22.13795,23.529902,24.152048,24.957874,24.957037,24.151913,23.470678,22.262375,20.80469,19.50167,18.504374,17.300526,15.698477,15.132971,14.9075165,13.827402,13.738331,13.738891,14.111782,15.373992,16.85366,17.56755,20.050243,20.96948,22.483707,23.005795,24.40341,24.566952,24.007744,24.238914,24.079763,22.654984,21.698912,19.75688,18.309397,17.217125,15.852032
17.69963836669922,17.392082,17.100548,16.90232,17.174019,18.28511,18.554502,19.6703,21.575588,23.283484,23.7354,24.826609,25.632635,26.037039,26.473503,26.293238,25.421932,24.457924,23.383705,22.118525,21.044107,20.21963,19.219465,18.061733,17.735004,17.525822,16.89291,16.916613,17.040524,17.45338,18.793968,20.211218,20.8809,22.989485,23.873863,24.903011,25.280636,26.285517,26.332285,25.393885,25.578325,24.86744,23.69663,22.740055,21.249022,20.155361,19.3358,18.276182
18.477115631103516,18.200619,17.64124,17.3097,17.05005,17.498724,17.696701,18.328442,19.910885,21.26406,21.802643,22.726168,23.89512,24.60524,25.461435,25.608004,25.260391,24.943523,24.105198,22.875862,22.092533,21.33791,20.360308,18.889076,18.437523,18.21384,17.291843,17.237938,17.089844,17.20354,17.767178,18.786224,19.27563,21.103018,21.804102,23.143051,23.502327,24.941242,25.062597,25.117632,25.253372,25.293867,24.335054,23.723007,22.204662,21.135273,20.235516,19.000368
24.346187591552734,21.885214,20.481602,20.26878,22.10664,27.28351,29.396976,35.455215,46.707165,56.79248,60.59568,65.2755,70.19351,71.166985,73.417175,73.90924,68.52736,63.297245,56.34063,48.84938,41.701805,37.530357,30.82601,26.415585,24.756239,21.7553,18.95992,20.019352,20.85631,22.769997,30.205404,40.374138,44.872665,57.24437,61.171837,66.390305,67.82871,72.189285,72.66339,68.44821,69.07181,66.789474,58.442276,52.277225,42.222656,36.409748,33.073853,27.68485
17.461132049560547,15.198008,13.826891,13.445732,14.795876,20.043505,22.159233,27.996136,39.510212,48.56849,51.814617,57.46182,62.06893,63.204697,64.9698,64.67475,59.904285,55.056046,47.803654,41.053917,34.549793,30.5156,23.848967,19.260025,17.485054,15.391779,12.687647,13.508759,13.864817,15.882668,23.998756,31.781422,35.850204,48.314907,51.980644,56.829395,58.96154,63.88172,64.07768,58.9495,60.04407,57.904404,49.91917,44.84378,34.770306,29.085987,26.190203,19.87935
16.93208885192871,14.805208,13.995979,14.1925335,15.709373,17.414822,18.769592,22.260645,27.842716,32.653988,35.756317,37.216248,43.711185,43.146564,47.31511,47.470467,45.550053,44.093296,39.703693,34.47634,29.805954,26.159668,23.55075,19.389473,16.857323,14.80423,12.452986,13.98127,15.205338,14.332397,18.623081,22.818619,24.718111,34.29799,34.810326,38.88645,41.62853,44.992355,46.33263,44.30783,45.91186,45.529892,40.91658,37.44871,30.401112,27.959198,24.20328,20.706123
22.061931610107422,13.496864,16.114079,17.925732,29.652912,42.574677,50.75966,65.449585,88.9983,105.116425,109.63399,115.96776,132.57857,126.29986,129.9905,125.3887,110.8079,99.25188,80.909,71.84688,55.69654,43.111397,32.17275,28.811256,21.084866,15.545124,13.105076,17.270222,24.907372,30.516716,54.140617,69.80902,82.295425,112.859085,112.91702,121.26846,124.0779,129.82095,129.71516,111.3576,114.14398,106.812195,86.21981,71.99035,56.13927,43.35328,38.091557,29.531239
143.1484375,87.08194,130.9942,135.76016,258.98035,422.6028,488.45697,622.25006,756.9228,824.4758,853.87445,869.4053,853.6245,834.6506,783.2586,733.9158,686.00635,601.5552,443.54584,396.26715,305.30634,247.37552,204.2662,202.87234,165.42331,97.49933,69.357086,108.73624,241.76694,340.73764,510.7513,653.38495,775.7628,838.83105,889.0244,911.7229,875.40845,824.6205,792.5476,658.03107,624.5079,624.52783,519.20703,439.47653,294.44235,293.6225,248.64584,223.19238
23.86019515991211,18.60048,17.532127,19.412579,30.163662,46.780087,55.593994,70.35387,94.5589,110.67766,117.34468,123.27911,124.97426,124.49837,122.05864,116.13869,112.92831,100.9956,80.978165,65.267815,52.83918,47.92816,35.175137,30.936977,25.5247,21.914093,15.930401,20.6707,26.271183,31.471142,55.75617,73.952995,88.50143,107.59048,119.94166,122.204575,121.13237,122.253,122.79202,106.646164,107.34082,100.95355,84.97923,77.10746,53.576767,45.248703,43.697506,35.78092
35.88771438598633,31.6431,26.399364,24.839092,27.368282,38.464146,49.130302,60.25558,91.72573,109.10818,116.56407,134.93771,145.54424,149.86374,153.55519,147.7378,141.88734,126.4879,110.2519,93.953125,79.461235,65.946045,49.07569,35.617275,31.817814,28.328682,24.003597,26.672863,28.163715,28.949772,53.462734,68.432236,72.059425,111.090935,118.02196,133.92421,132.34181,151.81964,152.34973,137.79088,140.79782,134.11148,109.214066,103.543594,75.37337,62.858604,54.304348,39.548042
53.687992095947266,47.320145,44.458317,43.192078,46.823627,44.958847,50.464745,53.264305,74.628204,97.78819,102.95675,102.956116,141.84412,146.46548,160.59717,168.79227,155.95335,153.65121,149.20926,125.48736,110.77077,95.174164,85.65424,70.7104,61.74878,38.89833,45.63805,38.51764,44.2014,42.938164,49.18614,64.49039,75.34679,99.411,98.054985,126.797615,138.60027,152.51491,158.72067,158.37405,157.61981,168.67212,148.48277,135.53836,115.62997,103.83865,88.06684,64.587166
50.668296813964844,39.17662,57.23623,65.79205,101.73247,142.29568,163.5735,199.9996,220.7197,218.30704,213.81435,216.82938,194.9766,185.98859,159.55226,133.90686,136.45795,114.630066,72.199234,71.59903,48.731956,45.062347,39.7809,52.838707,56.85193,48.444664,43.453293,54.127556,100.29155,123.76503,180.42108,202.50531,235.78319,227.16266,244.68036,237.83017,205.97884,164.31398,156.77092,128.8614,110.13512,129.63219,97.2253,95.7243,50.324852,68.60097,54.598686,57.123825
26.665685653686523,23.86004,20.892986,20.019005,20.172768,24.496656,24.862684,30.64186,42.66415,51.103943,55.723644,61.045433,71.49537,73.386894,78.86557,80.78687,76.14181,73.4164,67.39868,57.99689,51.81758,45.00335,37.928436,30.274654,27.776232,22.773397,18.646492,18.206081,19.49348,21.206678,26.939236,35.805626,37.791656,51.222454,55.095097,64.836555,67.629555,75.713936,77.06757,75.57915,75.75003,76.26753,68.638275,62.572834,52.974747,45.857468,39.52858,31.730242
26.614986419677734,23.887459,25.551403,23.877014,30.31845,27.416424,33.71246,36.10867,48.703594,65.9186,68.57781,66.77879,95.068756,94.24515,102.64367,108.25853,96.20329,92.97264,88.468765,72.08999,60.999294,50.52336,43.50856,37.93371,32.680103,18.285519,26.357445,23.970047,24.775173,27.244686,32.802204,39.529804,49.26449,70.024536,66.637955,82.734695,90.97615,100.83298,102.19701,99.97282,99.61877,104.29237,90.32305,76.50773,64.83289,56.18077,48.350212,33.761547
31.074493408203125,32.261574,21.986202,19.90393,19.224102,16.353935,16.964092,16.260723,28.986856,38.527008,43.728317,48.302578,68.75279,73.2449,86.3512,97.71698,99.37071,97.81654,93.278076,78.39586,71.49435,64.321754,53.395027,40.88607,35.29644,23.062641,23.646526,22.054813,20.812477,17.62569,15.473263,20.089588,22.564667,38.040813,42.467285,56.02639,61.939835,82.26936,83.54674,93.94826,94.38231,99.888824,94.41548,86.00403,71.94969,62.54378,55.31635,40.66555
61.60011291503906,55.692703,37.589478,35.721176,36.9879,56.416336,80.148384,104.29748,174.41411,218.71849,234.7605,276.9106,319.61197,326.77905,342.72318,340.9267,325.74274,299.3761,261.4732,221.35994,185.21896,152.20445,114.00409,73.13041,57.931747,54.317505,32.825684,38.90039,37.062714,35.21483,85.58703,123.06,137.37442,229.88928,242.90752,284.36444,292.09778,334.40298,340.7909,314.3604,331.3832,314.53815,266.50742,245.28835,179.74896,146.03885,121.299194,85.3433
40.529205322265625,31.988846,27.92221,30.619293,31.835869,50.69518,53.97811,68.860016,101.156944,121.97158,130.02615,141.95905,152.74187,154.61446,159.84528,156.95995,146.96356,135.82867,117.4878,104.75818,87.55615,77.13978,60.305977,46.17526,41.726402,35.6549,27.375908,28.128952,31.58332,36.492977,59.13599,81.87461,94.95892,119.91472,130.35846,142.85788,145.84958,154.18396,155.83936,144.82217,146.52232,143.08276,123.794655,114.12513,87.54991,72.75977,66.310165,51.824406
23.579055786132812,17.688148,17.962566,19.768257,21.41249,25.622772,32.91276,39.781742,55.123997,70.06866,73.82076,79.378456,90.79925,91.47514,93.58623,94.37532,82.412506,79.00021,69.64261,57.531338,47.93304,40.97623,34.99776,28.66981,27.14387,20.674255,19.674904,18.362751,18.667427,25.31762,36.465782,43.31393,49.849148,67.41765,73.43193,83.845825,85.11087,91.64195,91.75768,85.97179,81.90689,86.76482,69.4115,64.1221,54.319527,40.15463,40.195965,27.200912
22.41583824157715,21.327724,18.762442,18.158995,18.091608,20.374762,22.263187,25.67305,35.433918,42.369045,45.422966,49.607067,56.33439,58.373383,61.89658,62.14843,59.75152,57.878048,52.351837,46.803463,41.011017,36.452408,31.861195,25.931965,23.058104,21.01009,17.541996,17.742664,17.872292,18.531694,23.350962,28.972168,31.29285,42.24765,44.6942,51.68534,53.678368,59.752373,60.601303,58.604637,60.381943,60.204414,53.92227,50.171368,41.36381,36.27885,31.833904,26.001179
24.690616607666016,19.057213,13.534111,14.958305,21.46045,35.7312,41.036377,58.22435,86.51412,109.55877,115.46454,129.13945,145.44485,146.53363,154.88788,150.44534,139.24709,127.097565,107.32042,90.996506,73.91101,58.430733,45.10345,29.851898,23.822247,18.757866,11.157288,15.58271,18.147552,20.447147,45.24252,63.47245,76.30485,112.5182,116.65059,131.72931,138.9675,150.09598,151.64491,137.04427,142.90425,133.61682,113.90314,99.40838,72.775345,58.93237,48.77435,35.853336
46.369361877441406,30.964233,33.85048,32.419235,38.097748,25.188896,48.84369,48.39199,62.139282,82.91176,89.71332,94.05312,140.07845,140.80862,151.54388,161.57513,143.57101,149.56607,144.34586,116.33668,108.22877,83.62582,85.43812,68.91434,59.395535,36.384674,36.08284,24.888031,29.44329,31.060371,47.05846,43.54852,58.236244,91.48953,85.024704,117.31972,132.31613,143.93896,146.09326,149.40018,148.57944,165.72737,139.53604,131.11603,118.56988,92.22708,93.719185,59.872208
41.28762435913086,32.29724,25.813988,23.647598,19.143341,33.02204,37.776943,47.90725,87.614944,111.71406,123.64101,137.32129,150.37599,162.66794,169.03854,171.03235,160.09296,149.59802,135.11618,114.25505,90.54049,84.354294,64.8471,44.244724,41.720196,33.05464,22.308998,19.017723,16.598022,26.599838,43.93116,64.257095,76.818855,102.40246,122.93678,143.99861,146.0511,162.02835,161.60799,160.11848,154.46614,161.57037,137.81621,130.45546,96.668495,79.70378,70.614365,45.868088
37.57086944580078,28.659317,25.385742,26.417618,26.818924,50.557873,55.42801,72.80867,111.64688,135.81209,145.87119,163.76105,177.13992,179.2221,183.95108,179.86572,168.36946,153.1756,131.63747,117.07122,94.84472,80.87042,62.92918,44.142185,37.603233,34.40043,20.0271,21.86885,26.885605,29.32885,59.919853,86.71357,101.85196,138.48494,148.03558,164.46924,170.09506,177.05104,181.64465,162.51985,170.01945,162.081,138.56009,126.5877,94.379875,78.112236,66.82808,50.67156
25.84054946899414,20.837528,17.551888,16.604698,18.755169,26.410988,28.660194,39.691994,61.472748,79.89563,86.74622,93.9444,111.109085,114.16609,123.74049,123.97464,114.299194,108.85501,96.28752,79.864586,64.71235,55.26944,46.783478,32.202763,27.426254,20.170982,14.390266,13.973389,14.810596,22.191292,32.918667,44.517395,53.57522,77.70538,86.40144,100.660324,106.83298,120.063126,118.820984,114.4984,114.622574,115.348724,100.039856,88.679504,71.02989,55.959923,47.632195,33.006844
31.003704071044922,25.769176,22.206898,22.233402,19.833626,31.206554,34.794575,44.251236,64.83163,81.034065,86.544846,96.18757,107.70559,111.81248,119.13939,117.59836,111.59688,104.247055,94.61403,81.95499,69.49186,61.01587,51.996574,36.3785,31.86211,29.68974,18.440964,17.37875,19.40953,21.5466,36.99692,50.45862,57.948696,81.16891,86.90695,101.15387,105.6665,113.99237,115.797935,107.98071,112.13826,109.759964,97.20503,89.53708,72.654785,60.273308,52.53724,39.968452
24.993152618408203,22.831837,19.443115,18.499668,15.272505,16.928104,16.72313,17.275154,23.842634,25.952045,30.0348,31.053638,36.681168,39.935394,45.032818,48.803524,48.08387,49.188484,47.954712,41.002804,39.023594,36.906025,33.297867,27.437332,25.874756,20.300964,18.633722,15.397869,16.584164,17.358564,16.423811,19.643055,21.674305,24.539658,28.323212,34.78906,36.68456,43.111176,43.34751,47.087334,46.528225,49.965405,47.955845,46.67211,40.013958,36.887024,33.85822,26.007723
86.871826171875,44.903595,61.38141,63.345215,145.64502,251.255,285.62796,377.19598,494.01944,552.34326,588.9421,612.4455,635.49225,608.1759,603.1356,563.01,535.2484,464.17188,360.4326,307.72327,240.79547,192.56024,144.19753,123.87802,89.48654,67.732666,23.310883,56.623505,120.20499,154.06134,296.49908,399.227,463.68503,565.6216,601.4093,618.1278,616.9337,608.0189,601.5383,497.2484,504.60892,456.92816,390.9636,332.95184,232.38712,196.79176,173.79094,152.69151
30.467926025390625,31.161446,24.714851,22.226177,22.462551,27.0262,28.283287,38.011948,57.16589,72.86095,80.76315,88.58827,100.9113,106.278564,114.47656,116.66731,110.080536,105.1079,94.17122,76.57944,65.53985,58.47071,48.3573,34.582214,31.577457,26.406078,22.744839,22.257957,20.489136,25.738434,29.935791,41.508537,47.6577,69.474205,79.5532,92.12643,95.26196,113.43968,111.949585,110.79707,109.635155,109.70179,96.74417,86.94489,68.97728,57.654945,49.12989,36.069946
20.386249542236328,17.829735,15.262209,15.131664,14.791521,19.621105,20.939863,25.648247,37.680958,46.215576,49.493275,55.35196,62.06893,63.920174,68.30345,67.95411,64.68684,61.084152,54.425026,47.678,40.72151,36.34348,29.610863,22.553946,19.683784,17.894382,13.95805,14.812691,14.55722,15.284681,22.805828,29.981228,32.744656,45.802555,49.576942,55.718224,58.577744,65.683044,66.4756,63.079086,64.74043,63.639725,56.471092,52.18007,41.02718,35.42175,30.093922,23.762056
35.29957962036133,25.454895,25.533104,25.082687,37.252254,59.80554,65.11972,85.20232,115.76353,130.63623,140.15742,148.67325,157.2601,154.55325,155.37527,149.9504,141.59299,127.12181,104.61577,91.86294,75.7712,64.007355,50.004433,41.687016,33.79947,31.017113,17.662498,23.003601,34.59168,38.295975,68.850266,93.4149,106.5786,132.60774,141.53625,149.02916,151.6001,153.96208,155.94821,134.17651,140.4812,127.33123,112.005646,98.74615,74.473526,63.721367,56.92384,48.74694
125.34629821777344,108.76268,119.91518,142.29929,191.63864,236.19325,265.17883,299.0406,327.7938,342.6517,334.88824,329.2378,338.5715,325.89822,295.8261,279.19345,254.04689,224.85355,177.05783,181.24289,145.81268,116.79758,103.3936,127.830795,121.79178,86.34088,122.50235,156.15271,208.19087,233.59409,284.08575,313.45,349.97162,356.5755,373.18692,379.46292,342.8364,324.8532,316.34253,277.32205,239.68321,261.50134,209.60754,189.29091,141.47266,157.83916,130.58751,119.1196
18.811391830444336,16.775211,17.03273,16.86358,19.28189,23.540712,25.238808,29.153677,34.457397,36.45273,39.60523,41.06184,42.700836,42.354816,42.402946,41.601776,40.384224,37.965343,34.33941,29.442123,26.670603,24.817894,22.86028,19.298515,18.80534,18.395924,15.576718,16.562653,18.391247,19.472097,25.261326,29.203154,31.839369,36.860294,39.99608,41.831158,42.39883,42.320793,42.466854,38.83911,39.325794,37.04247,34.67427,32.621006,27.756535,25.39775,25.0917,22.28876
73.73463439941406,63.38462,50.781693,45.422188,38.204483,41.156517,51.827217,51.52542,88.77916,109.79193,118.14727,136.31921,159.60274,175.80391,189.80507,196.53287,192.82181,188.15666,177.31871,154.91937,139.861,128.3947,106.09216,82.04862,74.613304,59.14458,51.677322,46.272675,40.435875,44.945892,53.098396,69.70327,72.87103,100.53447,115.78625,145.5895,149.0554,181.28113,181.34795,191.10376,187.02052,197.84344,177.51598,171.31668,142.18684,123.612404,110.841576,78.52219
25.184125900268555,26.36616,22.431135,21.715239,28.067255,29.669529,32.603424,38.50546,48.315155,50.055813,57.601177,58.212673,68.39577,63.599174,69.17543,70.72078,71.25786,64.92616,58.98516,46.495697,41.185055,34.991413,31.834553,25.716314,25.135483,20.743809,20.116486,24.019867,24.910425,23.499678,32.199303,36.750103,37.602036,55.029617,57.80096,61.964718,60.439644,69.47737,70.213264,67.83986,68.78528,65.727455,58.553696,54.00721,41.726982,39.080276,36.978516,32.714157
17.243207931518555,14.786367,16.464336,16.4979,16.356705,21.049305,26.519056,30.27054,41.213703,46.838257,50.748745,52.8608,56.381588,58.6415,56.272804,57.54412,49.796608,45.902626,42.680717,36.449192,30.59893,27.177197,23.844625,18.988619,19.402431,16.954542,14.54418,11.9512825,13.942045,20.343508,27.836006,32.399742,39.942993,48.06117,50.719566,57.10205,58.107506,58.471733,58.00923,51.389435,50.915485,51.34635,43.224655,39.13445,33.389854,26.331726,25.893229,19.043365
53.87324523925781,47.706165,43.643967,40.293583,39.92777,42.896946,42.450882,46.182846,59.666912,68.355194,72.67814,75.41812,87.53818,93.676796,104.61253,107.54111,105.7052,104.051384,98.97941,89.73927,82.994995,76.17936,67.975494,57.804848,53.852142,45.200974,40.086777,40.052834,39.375595,38.53442,43.910797,51.516495,57.792603,68.11,69.19649,81.34881,85.7402,96.04377,99.794876,104.546265,104.574234,106.91478,100.09117,96.333206,80.78171,76.78985,66.53457,58.2075
19.674049377441406,16.592842,18.641937,17.653984,32.69317,53.072906,64.69616,81.67954,111.980125,127.338615,139.52637,146.30594,148.30862,150.80028,145.67786,140.57034,130.01076,112.33835,94.47442,74.4364,59.607697,48.966286,37.647694,25.297688,22.801136,21.190033,14.322151,20.011696,27.160748,34.540607,63.18392,87.004105,100.567955,123.59355,142.68819,147.75299,148.8128,150.91818,151.35321,127.67461,127.69864,111.84532,96.78392,81.92002,61.193783,47.968273,43.14383,31.651829
83.85694885253906,52.148544,45.783173,46.940308,80.39551,139.64586,149.50224,217.46706,332.75134,389.41858,430.5725,455.06854,521.71936,500.73352,545.94617,528.8337,502.48676,455.08414,380.7649,320.08994,254.31633,202.36212,151.33215,105.41467,78.534256,55.330414,16.4888,38.815857,57.68492,70.304855,173.51991,237.82701,283.35074,414.65854,425.3518,463.9068,486.67676,519.55615,527.2827,476.37354,500.49713,470.7234,404.91632,351.69778,254.10474,205.76575,174.46155,134.06389
18.858335494995117,16.176762,15.609545,15.670193,16.551842,19.532494,20.549751,23.65933,29.653202,34.28424,35.69299,38.454334,41.33284,42.12904,44.384495,43.065918,41.418472,39.352253,35.62466,32.427822,28.96865,25.939455,23.03088,19.993616,18.422375,17.064095,15.162451,14.98892,16.359211,16.507969,21.657616,25.860868,27.759052,34.007565,35.558537,38.525394,39.82698,42.24938,43.17049,40.44485,41.775326,40.248146,36.344284,34.80651,28.522913,25.990294,23.322897,20.778835
46.97840881347656,37.699196,35.860428,36.694008,47.28477,64.57127,66.406166,85.59148,113.01316,127.75643,138.43678,145.1337,163.54587,157.77411,169.85193,164.5047,155.61833,142.21365,123.75414,107.62801,91.538315,76.55725,63.12834,51.684685,45.484,36.263634,29.752647,36.558487,43.33839,46.491478,72.346664,90.69825,98.58455,132.93568,137.88373,148.08035,153.54434,165.78998,166.57068,151.47023,155.0981,144.81367,129.73799,113.74325,91.95997,79.33272,69.79458,59.883728
25.956863403320312,22.473362,24.495686,31.418213,41.220146,57.62659,68.85298,80.92729,93.40275,102.88165,104.5804,106.09032,104.76628,104.87659,94.63871,90.16996,82.84887,74.2185,58.62424,50.942772,41.41072,36.11471,31.325806,31.699173,30.800724,21.87566,23.598198,30.180027,41.01757,50.61229,67.14155,79.53964,97.90733,103.88656,112.85008,115.8862,107.190926,99.323265,97.872604,86.192535,73.67175,86.40128,66.44848,61.410995,42.926453,44.83447,40.694958,34.057358
