V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2264.497314453125,2270.0188,2267.2722,2269.02,2270.3872,2267.5706,2270.6174,2270.365,2271.1694,2271.112,2276.463,2276.0508,2271.0056,2273.1914
908.471923828125,909.79474,910.489,908.0243,908.5241,909.26276,907.52545,909.0002,911.19806,912.5073,907.82324,909.0947,910.81537,910.1219
1327.906982421875,1327.5558,1328.5464,1328.641,1328.1328,1328.4261,1328.0417,1328.78,1327.3263,1327.8535,1329.3584,1329.2816,1328.2338,1328.3975
1048.6417236328125,1047.1738,1047.9006,1046.0631,1046.667,1048.7809,1046.5403,1045.2129,1051.6476,1056.299,1045.7831,1044.9648,1053.3723,1049.3711
16002.28125,16010.435,16012.225,16011.505,15989.941,16022.762,16029.441,16025.884,16022.068,16024.424,16013.911,16019.894,16009.59,16023.143
13245.66796875,13253.929,13251.7,13254.145,13246.133,13261.781,13259.009,13255.278,13258.14,13253.936,13273.476,13259.19,13249.83,13254.099
13569.7939453125,13560.193,13562.706,13576.184,13578.84,13569.404,13583.041,13575.54,13573.116,13579.724,13564.444,13566.633,13570.883,13564.681
16142.201171875,16153.331,16152.746,16150.998,16155.658,16154.849,16167.159,16169.346,16173.135,16166.307,16167.779,16173.244,16156.3,16161.483
12305.896484375,12297.189,12299.471,12311.687,12314.099,12305.54,12317.903,12311.097,12308.909,12314.898,12301.046,12303.021,12306.89,12301.256
9992.1767578125,9998.439,9999.59,9999.176,10009.489,10000.08,10002.939,10000.67,10010.419,10013.659,9992.038,10001.526,9995.0625,9991.148
1995.64697265625,1998.3326,1997.3158,1997.06,1997.2852,1997.4099,1999.9313,1998.5078,2000.6156,1998.4395,2000.8638,2000.9205,1998.0181,1999.6248
14656.8623046875,14672.754,14662.046,14665.09,14660.351,14677.012,14675.692,14668.886,14673.198,14664.082,14704.795,14677.094,14669.405,14672.168
14952.9267578125,14967.1,14959.938,14966.999,14957.019,14968.324,14988.209,14982.014,14979.824,14974.051,14963.681,14979.476,14957.217,14977.146
14083.8359375,14102.427,14095.232,14093.458,14094.037,14096.568,14111.005,14101.064,14115.93,14103.136,14119.86,14116.957,14099.78,14109.735
10298.1826171875,10305.767,10303.424,10300.86,10296.562,10304.369,10305.876,10301.444,10309.526,10304.759,10299.704,10303.109,10298.422,10299.495
4514.03662109375,4525.6294,4519.0513,4521.0444,4515.857,4523.9033,4523.3384,4521.629,4513.5654,4521.704,4518.428,4522.585,4513.309,4524.6377
3128.754150390625,3129.9307,3131.996,3132.0957,3131.5315,3134.6816,3129.3738,3130.8765,3127.0107,3128.1404,3134.301,3132.4038,3129.775,3132.135
4477.38427734375,4493.611,4490.7764,4488.667,4485.3066,4494.9824,4488.9614,4490.21,4485.257,4490.183,4485.7944,4492.192,4479.778,4496.374
4136.60009765625,4147.716,4145.273,4144.326,4143.304,4150.7773,4142.5483,4142.8706,4143.1143,4144.4424,4142.6987,4145.193,4138.7046,4147.7515
1076.75146484375,1077.3558,1076.6747,1077.6168,1076.4996,1076.6003,1077.6934,1075.9115,1076.9978,1077.5284,1077.0438,1076.605,1078.2229,1076.6583
1465.2296142578125,1465.0214,1464.3374,1466.7039,1467.9025,1465.5684,1467.6412,1465.4092,1464.3809,1464.8729,1464.65,1464.8641,1467.7184,1464.4532
2214.97802734375,2215.3325,2216.1484,2217.731,2214.967,2216.5166,2217.1924,2216.0596,2217.8643,2216.891,2216.7893,2216.588,2216.136,2215.8027
2167.318359375,2167.708,2167.2278,2168.5212,2164.805,2168.6667,2169.5342,2167.6938,2167.5884,2168.2866,2167.1084,2167.793,2166.771,2167.608
12187.4052734375,12195.007,12194.198,12194.598,12176.255,12202.826,12205.437,12202.5205,12198.243,12202.293,12193.845,12198.696,12190.8,12201.1875
875.3655395507812,878.6031,878.20984,876.5361,876.2672,876.48846,876.0955,874.39606,878.9776,880.84204,879.11255,878.89764,879.5964,874.80255
917.2586669921875,919.35114,920.24347,919.21216,919.4296,918.4154,917.5949,916.39716,921.5185,923.01227,920.2421,920.6413,921.4674,916.6888
1793.7794189453125,1794.4529,1796.7285,1795.1797,1796.4747,1798.779,1792.8406,1794.6656,1791.587,1798.3309,1802.158,1792.7568,1796.0431,1793.1923
1035.4766845703125,1036.18,1035.8245,1037.6543,1038.7279,1036.2115,1038.1726,1036.4404,1035.8445,1036.8289,1037.877,1035.5691,1039.7012,1035.68
1019.0785522460938,1020.20087,1020.2564,1020.51306,1019.6677,1020.5206,1021.0712,1019.69214,1019.19403,1021.14264,1021.3407,1019.0686,1021.2527,1020.0684
14705.4990234375,14729.705,14729.1045,14720.972,14715.955,14721.148,14725.89,14725.288,14701.508,14722.314,14759.091,14733.5625,14725.9375,14726.426
1271.5618896484375,1272.8145,1272.3115,1273.5116,1274.7174,1272.3773,1273.5592,1272.9165,1271.4502,1272.4647,1274.2858,1273.062,1274.8325,1272.3224
1287.5328369140625,1288.491,1287.9535,1287.4246,1288.3026,1288.0094,1288.4908,1287.0486,1286.8989,1288.0127,1289.429,1287.7618,1288.2848,1288.2886
1267.1038818359375,1268.515,1267.6813,1267.5824,1267.7909,1268.0153,1267.8988,1267.2219,1266.5549,1268.1578,1269.0149,1267.9327,1267.4121,1268.5652
14052.39453125,14082.585,14084.255,14076.579,14050.854,14062.437,14064.325,14052.981,14074.403,14099.947,14079.366,14079.755,14104.355,14079.74
1849.0648193359375,1852.7493,1856.739,1853.9934,1857.6896,1853.716,1849.5776,1853.97,1856.1803,1858.6504,1851.4099,1853.2449,1857.1239,1852.263
6306.09033203125,6285.661,6297.1416,6316.439,6298.5796,6315.1763,6289.029,6298.6104,6313.4634,6327.8647,6290.606,6307.3657,6313.4526,6329.7354
14586.9765625,14615.232,14612.459,14580.927,14584.643,14616.035,14610.914,14583.461,14609.359,14601.788,14606.003,14589.75,14599.187,14608.485
13872.1875,13880.6875,13877.442,13873.692,13871.009,13880.131,13881.884,13876.85,13881.371,13870.995,13891.762,13879.622,13879.324,13875.32
5002.662109375,5010.9,5011.837,5006.454,5008.8965,5008.7734,5013.2124,5007.8584,5006.984,5011.3657,5013.321,5006.8604,5012.564,5006.3623
1643.0419921875,1643.8944,1643.6044,1643.3871,1642.9956,1643.964,1644.4789,1643.8123,1644.3848,1642.7234,1645.3722,1644.2385,1643.8827,1643.583
10675.6875,10673.148,10681.836,10690.943,10683.333,10689.893,10680.877,10685.857,10677.685,10674.95,10680.946,10689.729,10679.846,10690.624
2559.1298828125,2563.445,2562.1604,2558.4766,2559.5234,2561.9783,2559.9438,2558.9558,2561.7712,2566.8354,2561.575,2559.8503,2567.346,2561.9001
18864.076171875,18894.092,18885.652,18859.346,18854.623,18885.256,18865.217,18858.756,18885.547,18919.928,18873.625,18862.371,18920.969,18880.172
21766.341796875,21804.574,21794.158,21760.945,21767.338,21791.377,21770.674,21764.28,21789.2,21834.834,21786.324,21772.285,21837.957,21788.71
22838.97265625,22879.2,22868.385,22833.309,22839.617,22865.27,22843.207,22836.705,22862.91,22910.67,22859.672,22844.973,22913.89,22862.025
6921.82861328125,6938.4106,6938.8623,6944.9126,6923.9253,6920.6035,6905.062,6915.3604,6958.592,6952.0405,6954.429,6970.3906,6927.589,6926.4565
1371.8585205078125,1372.3685,1373.0851,1373.8577,1372.1904,1374.7186,1374.5507,1373.3213,1371.5956,1372.441,1374.2634,1375.3525,1371.5851,1375.4744
19043.6484375,19066.824,19072.545,19055.184,19037.207,19057.158,19044.918,19055.23,19066.658,19092.879,19059.242,19055.723,19094.12,19060.893
19596.171875,19645.914,19650.156,19562.135,19597.129,19612.566,19588.494,19604.719,19635.717,19696.164,19609.926,19593.146,19677.393,19612.693
1693.8582763671875,1695.1292,1695.3752,1695.2675,1695.6951,1695.0817,1696.0054,1693.4746,1693.4309,1695.9695,1698.1646,1695.5945,1697.7642,1695.2026
9143.9765625,9181.83,9182.173,9196.576,9144.145,9133.087,9143.762,9119.169,9193.952,9210.359,9179.96,9215.621,9170.052,9153.166
1069.6920166015625,1070.7643,1071.5048,1071.1586,1070.4526,1071.5157,1072.2917,1072.4586,1072.2471,1071.7863,1071.1569,1071.9376,1070.8524,1072.4081
1161.1331787109375,1161.4882,1161.5089,1162.6233,1161.3342,1161.5795,1161.6766,1162.6357,1161.6316,1162.1926,1161.2101,1161.5344,1161.4906,1161.6575
2300.933837890625,2305.12,2306.303,2301.2656,2302.955,2306.424,2303.5315,2296.573,2303.7576,2312.631,2306.9778,2308.438,2313.1726,2302.6853
7494.46435546875,7494.349,7502.141,7495.075,7510.1924,7513.8213,7487.5654,7503.3213,7480.074,7505.2065,7532.9053,7497.387,7507.354,7491.539
2219.20654296875,2228.746,2227.1172,2215.6326,2224.7917,2225.548,2223.0706,2223.8726,2226.439,2229.6748,2223.3198,2224.65,2233.7683,2226.2124
23081.5390625,23132.24,23136.475,23058.316,23084.393,23130.25,23102.764,23107.967,23121.01,23162.137,23110.559,23091.488,23169.424,23116.928
8280.62890625,8315.645,8327.602,8331.529,8306.122,8318.126,8331.738,8324.805,8362.217,8346.016,8349.191,8362.616,8326.719,8350.336
10558.181640625,10559.8545,10561.355,10561.504,10560.045,10561.806,10559.225,10561.2705,10555.7705,10558.233,10569.333,10562.754,10566.369,10557.415
10236.5419921875,10245.616,10247.759,10239.357,10224.846,10229.943,10228.819,10225.97,10243.299,10250.572,10238.312,10240.816,10240.014,10224.15
7905.42626953125,7860.7744,7901.529,7929.44,7909.718,7939.1816,7909.1416,7884.184,7901.756,7928.2954,7868.7817,7912.2812,7929.614,7924.522
14863.5556640625,14870.181,14865.523,14887.846,14874.782,14878.628,14892.886,14892.963,14894.09,14883.015,14926.97,14911.852,14885.523,14892.255
5955.98876953125,5947.936,5954.1562,5977.7476,5966.5376,5964.7695,5961.0894,5963.451,5958.0254,5961.181,5979.4263,5971.699,5957.696,5973.441
13060.1962890625,13070.23,13077.081,13056.623,13063.281,13069.434,13063.091,13062.805,13073.409,13083.61,13067.088,13060.76,13080.026,13061.6455
14419.947265625,14429.65,14428.035,14424.53,14423.855,14429.581,14426.612,14421.426,14431.426,14430.755,14425.893,14423.751,14424.814,14422.1
11168.2919921875,11174.132,11178.363,11174.88,11169.531,11179.761,11175.093,11167.501,11163.174,11171.614,11168.908,11172.385,11168.589,11165.556
3469.49560546875,3470.8193,3471.5322,3474.8508,3475.6208,3473.669,3476.5315,3470.495,3468.5059,3472.081,3474.0186,3476.7485,3474.7793,3476.1367
3344.84521484375,3345.1558,3345.551,3349.403,3355.5808,3347.9424,3351.4785,3347.637,3344.1824,3346.775,3346.1484,3348.0347,3350.4233,3347.0535
5182.291015625,5176.207,5184.2524,5195.1143,5189.212,5191.867,5194.1,5177.9805,5178.292,5186.5835,5184.0625,5197.8257,5190.2344,5195.6577
5673.06591796875,5671.545,5681.4478,5683.9585,5701.078,5684.7085,5685.9023,5665.5674,5686.245,5702.754,5699.9033,5694.3755,5699.4185,5682.598
5339.26171875,5340.142,5341.8706,5340.4253,5342.027,5341.837,5339.669,5340.5273,5337.9917,5340.6875,5345.9263,5340.341,5344.556,5338.886
1706.981201171875,1706.2332,1705.7633,1710.3728,1705.2606,1707.8901,1708.0093,1709.0055,1707.4302,1707.7458,1711.4106,1711.2395,1709.1205,1705.4905
1465.346923828125,1465.2102,1463.9506,1468.9532,1464.4117,1467.4012,1467.6804,1468.8229,1467.7394,1467.4923,1471.5161,1471.1836,1467.136,1466.5564
1403.778076171875,1403.7048,1402.481,1407.1354,1402.8604,1405.7048,1405.9548,1407.0599,1406.0709,1405.8746,1409.4241,1409.2455,1405.4886,1404.8934
15584.2744140625,15600.239,15611.991,15589.839,15584.959,15594.482,15589.403,15588.957,15598.132,15620.096,15592.867,15589.007,15616.816,15585.227
13988.283203125,13933.402,13984.186,14009.845,14025.875,14009.959,13968.481,13976.171,14013.403,14061.416,13954.345,13988.34,14003.358,13945.479
17842.966796875,17850.541,17853.963,17857.227,17849.557,17857.713,17855.44,17843.738,17829.043,17863.062,17862.816,17857.785,17846.113,17852.006
4731.013671875,4729.83,4735.505,4741.5825,4738.2544,4725.524,4740.5957,4746.368,4747.112,4744.882,4733.3345,4743.7896,4737.753,4748.272
4590.115234375,4596.623,4601.5996,4594.3447,4602.977,4594.7085,4600.4487,4586.8354,4589.847,4605.51,4615.9707,4595.2383,4607.505,4595.5586
17242.345703125,17250.842,17253.31,17256.064,17249.668,17255.537,17254.17,17242.914,17227.76,17261.016,17262.889,17258.102,17245.043,17251.328
16580.064453125,16587.002,16591.031,16581.283,16585.617,16590.945,16584.064,16579.385,16589.041,16598.756,16585.562,16576.281,16584.252,16583.686
22683.763671875,22719.44,22716.781,22700.459,22704.715,22713.922,22731.645,22685.91,22682.018,22727.893,22765.92,22729.875,22761.031,22724.27
7310.8095703125,7318.753,7311.675,7335.5513,7321.049,7324.025,7331.602,7335.788,7335.7305,7336.329,7369.681,7358.7817,7330.5312,7337.4546
12632.5517578125,12645.26,12646.172,12652.193,12658.179,12643.847,12670.791,12661.687,12673.666,12660.485,12676.181,12682.683,12660.86,12666.399
1419.091064453125,1421.7438,1422.2844,1422.5819,1423.752,1422.132,1423.8864,1425.7878,1426.0059,1426.3557,1424.6642,1426.4463,1423.058,1425.732
14921.9326171875,14935.689,14938.074,14941.181,14931.544,14943.529,14940.4375,14940.44,14940.485,14949.59,14939.536,14946.528,14934.998,14944.235
14782.2607421875,14793.669,14786.87,14800.867,14794.255,14789.618,14800.744,14799.398,14811.105,14801.384,14841.802,14827.745,14801.042,14789.373
1979.080322265625,1980.8865,1978.8546,1982.7386,1982.7432,1979.5405,1984.3552,1983.2345,1985.2584,1983.6473,1987.6146,1989.0146,1982.8359,1984.3967
13567.84765625,13620.387,13589.443,13607.538,13597.058,13583.241,13562.684,13578.043,13572.9,13588.618,13652.607,13656.978,13628.427,13612.077
20759.828125,20771.39,20769.14,20805.326,20789.918,20766.926,20810.752,20807.266,20818.836,20788.371,20836.326,20849.193,20800.623,20817.756
3793.2890625,3788.4126,3783.761,3808.8816,3802.113,3798.9614,3799.019,3799.0198,3788.78,3784.9304,3815.1753,3803.5447,3796.3992,3803.0154
13471.890625,13478.404,13478.1045,13500.286,13491.956,13477.63,13502.914,13499.851,13507.473,13494.44,13520.832,13529.876,13493.463,13507.987
15343.08203125,15348.185,15346.934,15346.784,15346.546,15350.949,15353.129,15347.399,15354.599,15349.344,15362.351,15351.727,15352.097,15346.005
6022.02734375,6025.5845,6024.8804,6027.842,6026.683,6028.4062,6028.752,6028.8994,6028.2607,6030.532,6039.656,6031.55,6029.1377,6029.5874
12970.0087890625,12980.167,12988.119,12966.054,12972.881,12979.603,12974.042,12973.398,12984.203,12993.408,12977.819,12971.232,12989.158,12970.752
14863.591796875,14866.209,14863.804,14886.798,14878.31,14868.402,14893.816,14888.154,14895.003,14876.354,14910.599,14916.44,14879.31,14891.246
14799.2724609375,14810.563,14807.207,14825.899,14806.861,14816.137,14824.737,14822.677,14831.885,14819.856,14859.901,14846.055,14819.272,14820.393
12775.3662109375,12778.749,12781.44,12791.062,12775.974,12779.742,12788.795,12788.253,12798.139,12785.604,12809.572,12805.479,12790.901,12782.025
17556.724609375,17575.365,17562.725,17601.244,17588.81,17582.424,17597.166,17608.549,17598.986,17609.605,17656.555,17650.219,17590.467,17604.746
15315.3828125,15318.666,15315.537,15343.331,15330.178,15323.053,15349.532,15344.744,15350.634,15329.246,15373.769,15374.429,15335.502,15348.58
19236.146484375,19239.912,19235.656,19268.797,19251.645,19243.582,19276.455,19270.338,19279.97,19250.365,19306.074,19305.412,19262.379,19272.473
6711.6669921875,6722.685,6714.138,6727.78,6726.6406,6723.3125,6727.1973,6733.8438,6734.2627,6740.649,6752.2295,6756.0186,6731.313,6724.6377
16907.556640625,16914.152,16907.56,16915.23,16926.23,16913.105,16921.256,16913.244,16924.895,16914.234,16928.727,16922.191,16925.986,16919.463
11818.4951171875,11824.892,11821.285,11828.171,11823.755,11819.972,11845.253,11841.921,11853.191,11832.859,11872.457,11870.15,11835.488,11841.666
16008.23046875,16019.067,16013.578,16027.558,16035.189,16017.602,16026.198,16027.4,16030.816,16027.344,16037.158,16037.669,16027.279,16028.389
19406.447265625,19417.137,19411.18,19424.088,19421.596,19418.547,19420.912,19415.48,19426.26,19424.402,19456.965,19436.404,19420.709,19420.557
14468.845703125,14470.454,14468.83,14481.76,14465.967,14470.153,14479.715,14478.748,14490.622,14477.044,14505.134,14496.502,14481.717,14470.452
11964.2998046875,11969.798,11969.215,11995.344,11974.6,11980.812,11992.075,11992.398,11995.866,11984.688,12024.721,12016.439,11982.545,11994.427
12867.1533203125,12871.324,12869.7,12895.396,12884.601,12872.667,12899.3125,12895.124,12904.199,12886.489,12921.238,12928.327,12887.993,12902.885
13692.6923828125,13703.883,13706.116,13721.412,13728.904,13718.787,13736.388,13748.163,13743.985,13732.645,13733.886,13754.135,13722.662,13739.925
4522.2890625,4525.073,4520.459,4531.092,4527.8335,4522.853,4532.335,4531.462,4534.4434,4530.3228,4541.88,4543.7676,4529.278,4533.551
3033.452392578125,3375.8416,3168.9854,3254.299,3223.609,3286.5815,3255.3313,3241.589,3171.3352,3455.4329,3249.1301,3210.6885,3251.4338,3247.816
17296.90234375,17311.922,17315.215,17324.205,17323.451,17316.297,17326.35,17324.781,17331.941,17329.947,17345.71,17349.33,17323.348,17328.4
1710.6717529296875,1711.6638,1711.5027,1713.3154,1713.002,1711.4886,1713.6156,1712.9486,1714.2277,1713.0541,1716.3225,1715.8065,1713.0825,1713.6726
3673.9833984375,3705.68,3698.5518,3725.5168,3753.1626,3697.9124,3731.2605,3709.4702,3708.63,3730.1538,3765.3389,3719.7512,3739.6316,3720.4978
2331.769287109375,2333.246,2333.758,2335.3196,2334.6973,2333.628,2335.4573,2335.0896,2336.2393,2335.611,2338.4082,2338.4663,2335.0747,2335.6824
12108.099609375,12116.264,12110.657,12129.01,12126.162,12118.064,12136.939,12134.4795,12136.418,12120.131,12143.991,12158.419,12127.618,12135.396
2782.462890625,2788.1313,2799.4707,2855.0557,2823.898,2796.9465,2793.7668,2831.5215,2816.5378,2804.144,2855.1208,2889.3599,2775.4841,2835.1626
1424.236328125,1426.253,1425.9845,1424.1997,1425.7416,1427.9382,1428.5118,1425.1937,1428.0585,1426.7283,1429.2357,1426.3555,1429.8273,1431.781
380.78045654296875,383.21487,385.95416,384.39706,383.9281,381.3833,380.08737,379.98972,382.0982,385.85767,384.53876,387.44818,383.53943,378.6789
1251.7557373046875,1253.7573,1253.34,1262.0148,1261.258,1260.4697,1261.8761,1256.5647,1254.8496,1258.0435,1257.221,1263.2296,1259.3964,1259.9121
1664.3941650390625,1661.3993,1661.1678,1669.0516,1666.912,1666.1876,1666.3855,1665.8488,1662.2317,1661.1528,1671.6346,1667.9817,1665.4056,1668.2681
4169.435546875,4173.637,4175.312,4175.619,4171.585,4174.1885,4176.645,4170.6553,4178.31,4175.325,4166.878,4173.9526,4178.6597,4172.9927
10247.732421875,10230.178,10251.16,10254.717,10285.165,10251.755,10233.89,10242.014,10280.362,10291.319,10213.685,10240.626,10256.899,10218.159
1501.9681396484375,1499.6299,1500.2814,1505.1327,1503.151,1502.5721,1502.9194,1502.5021,1500.3909,1502.3732,1503.9331,1504.8911,1501.5936,1503.7255
4111.4169921875,4110.231,4120.629,4118.84,4106.8667,4111.1406,4124.387,4114.9736,4107.918,4114.0576,4122.834,4118.9927,4101.185,4112.045
1493.053955078125,1494.0605,1493.8698,1495.9705,1494.9149,1493.9313,1495.9548,1495.7827,1496.4913,1495.267,1498.1261,1498.5748,1495.3204,1496.9042
14317.2841796875,14326.319,14322.858,14350.292,14325.315,14340.487,14345.081,14347.119,14347.328,14340.172,14390.56,14368.082,14341.486,14348.407
12013.55078125,12017.617,12017.363,12030.718,12014.384,12021.281,12026.696,12027.863,12032.628,12025.66,12051.595,12043.721,12028.406,12023.27
695.3902587890625,694.85315,697.2629,696.71185,694.6644,697.09564,696.5225,696.7051,695.565,696.26385,696.53,698.4664,695.1147,696.7223
1390.136474609375,1390.6744,1391.3499,1392.5638,1393.1244,1393.1906,1394.2142,1395.5215,1395.1079,1393.3281,1393.0908,1394.7511,1392.9069,1393.8602
9296.412109375,9293.252,9298.964,9304.162,9294.761,9301.133,9315.964,9306.459,9314.539,9298.865,9316.182,9319.88,9305.24,9305.013
1471.3277587890625,1472.6268,1473.4258,1474.8644,1473.8774,1472.8499,1475.0214,1475.1941,1476.0823,1475.3717,1476.1611,1477.9307,1474.5208,1476.1185
1692.9127197265625,1694.4075,1695.327,1696.9823,1695.8466,1694.6642,1697.1627,1697.3617,1698.3837,1697.5658,1698.4741,1700.5104,1696.5867,1698.4254
3967.728515625,3970.8203,3970.6309,3972.9514,3971.0784,3971.3716,3973.6711,3973.5076,3974.5278,3972.716,3979.1252,3978.5635,3972.858,3975.2231
17782.966796875,17800.887,17795.916,17805.729,17810.328,17804.5,17815.621,17818.998,17829.117,17805.305,17798.256,17820.615,17807.203,17808.086
16845.66796875,16860.598,16854.33,16869.77,16851.914,16866.504,16865.299,16864.63,16869.596,16857.338,16903.947,16881.145,16863.922,16864.361
4559.041015625,5046.961,5099.8125,5260.0684,4654.091,4494.7646,4680.7217,4719.5146,4883.865,4995.9463,5323.201,5395.0264,4921.533,4673.878
19092.474609375,19098.328,19103.791,19118.07,19115.125,19102.723,19121.893,19120.414,19125.06,19116.14,19123.568,19136.266,19114.914,19127.969
14829.9052734375,14838.963,14839.625,14854.126,14867.108,14857.816,14867.962,14879.668,14879.377,14858.108,14857.496,14879.801,14861.181,14864.949
10603.53515625,10611.542,10614.619,10628.153,10615.336,10616.45,10630.043,10626.716,10633.852,10622.361,10647.72,10645.646,10619.362,10631.975
1516.5992431640625,1517.2504,1518.0715,1518.4034,1517.4288,1517.159,1518.9929,1518.0752,1520.0623,1518.138,1520.2334,1520.2288,1518.6057,1518.1824
1140.125,1141.0653,1141.215,1142.6337,1142.3157,1141.2003,1143.5266,1143.015,1143.8293,1142.591,1144.0459,1145.1671,1142.1919,1144.0054
1122.096923828125,1123.1925,1124.3793,1125.4265,1124.9241,1124.3531,1125.9738,1126.5188,1126.6255,1126.1093,1126.3938,1127.5347,1125.1543,1126.4417
11236.1328125,11240.901,11247.564,11250.787,11242.465,11240.817,11254.675,11247.86,11262.743,11247.905,11263.581,11264.076,11251.432,11248.621
901.330322265625,906.69507,906.6822,907.8336,907.8555,905.48804,910.1141,910.9452,911.84644,912.2795,911.7514,915.218,908.8684,912.5739
1486.9830322265625,1490.3904,1489.1869,1492.1132,1489.2549,1488.3143,1489.9786,1487.7161,1492.6434,1494.856,1489.2964,1491.3704,1495.825,1495.7728
1655.41357421875,1656.5078,1655.261,1656.0109,1655.7974,1655.93,1656.6377,1658.4381,1656.0215,1655.9036,1658.7786,1657.602,1657.2065,1659.9572
3928.15869140625,3909.0237,3927.368,3949.5862,3943.015,3958.23,3946.5317,3927.956,3920.4336,3935.534,3918.2878,3938.9675,3944.5908,3940.6245
12998.0439453125,13014.664,13011.863,13034.715,13041.932,13046.688,13052.373,13072.447,13060.2295,13052.352,13040.901,13068.835,13033.046,13053.499
17442.720703125,17463.787,17461.041,17488.666,17499.352,17503.438,17510.943,17538.639,17521.588,17513.215,17498.564,17533.373,17488.068,17514.068
14834.552734375,14850.925,14840.816,14866.102,14865.818,14847.738,14885.3125,14877.551,14883.397,14874.192,14895.997,14917.697,14863.313,14887.9
3866.96337890625,3867.8435,3867.5752,3871.3545,3867.2666,3867.6123,3870.4045,3870.3562,3874.5723,3871.309,3878.3916,3876.2615,3871.217,3869.2573
12048.3740234375,12051.72,12050.251,12062.578,12049.546,12050.946,12059.714,12059.802,12072.519,12062.024,12084.557,12078.447,12061.65,12055.979
3406.452880859375,3413.0288,3415.2651,3418.9355,3423.342,3416.1255,3413.1677,3415.2712,3407.9229,3418.6125,3420.1436,3424.4883,3416.2808,3418.3325
1856.3271484375,1857.2446,1857.3334,1860.0088,1858.859,1857.4956,1860.0498,1859.8372,1860.2594,1859.0374,1861.4874,1862.8647,1858.9552,1860.5236
1928.9183349609375,1930.4716,1931.1633,1932.7269,1931.8884,1931.2661,1932.7512,1933.3932,1933.3844,1933.0692,1933.8369,1935.5787,1932.1393,1933.6426
6518.18310546875,6537.878,6557.23,6540.106,6542.627,6543.5586,6517.454,6529.4863,6533.168,6558.0986,6571.053,6554.7783,6536.317,6524.531
14892.6591796875,14888.636,14894.752,14901.579,14912.957,14896.752,14903.9375,14900.581,14896.261,14908.715,14891.736,14898.282,14898.672,14891.642
1764.8968505859375,1765.9612,1766.6307,1767.0725,1765.8652,1766.5126,1766.3555,1766.2424,1766.7656,1766.8684,1769.348,1767.498,1766.9978,1766.4005
1726.3167724609375,1725.8624,1726.986,1727.2463,1729.2146,1726.9006,1727.6299,1727.0151,1726.6312,1727.959,1727.2621,1726.573,1727.8634,1726.4272
8387.140625,8406.27,8413.768,8439.218,8445.587,8419.154,8461.652,8482.517,8482.928,8476.617,8439.078,8477.951,8423.738,8478.653
13731.6494140625,13745.897,13749.533,13781.438,13752.673,13747.598,13773.179,13780.717,13799.973,13792.592,13795.721,13825.391,13773.549,13790.442
991.9718017578125,992.18976,991.8502,992.9131,992.2593,992.32666,992.8994,992.8666,992.6992,992.77545,993.61365,993.50995,992.9398,992.7011
1012.4620971679688,1004.8512,1018.15875,1037.5259,1027.4606,1037.7896,1029.8573,1004.4392,1008.7089,1023.9294,1012.02826,1040.9546,1024.7601,1036.3212
1559.8487548828125,1561.2621,1562.5721,1565.1123,1564.7274,1563.6915,1564.9717,1566.5271,1566.8088,1565.0793,1563.4537,1566.4457,1563.2421,1566.0161
13040.623046875,13037.783,13044.892,13047.6455,13044.089,13048.28,13046.962,13047.266,13038.208,13044.228,13041.466,13048.699,13037.354,13043.027
13897.763671875,13896.959,13896.768,13907.683,13927.112,13899.429,13909.441,13909.847,13898.734,13902.54,13916.517,13904.865,13917.872,13902.63
1729.4412841796875,1729.7604,1728.2001,1732.9575,1731.2072,1729.7452,1732.3397,1731.77,1731.645,1729.6329,1736.4989,1733.9478,1732.5317,1733.4082
11195.623046875,11195.664,11198.88,11202.473,11198.235,11199.337,11207.785,11208.625,11187.836,11201.837,11223.582,11206.65,11204.059,11205.299
2379.18359375,2377.4438,2382.998,2397.8127,2386.084,2378.5137,2377.2886,2377.8784,2396.1023,2390.444,2386.5813,2405.558,2371.68,2392.6665
10795.251953125,10795.291,10798.3955,10801.86,10797.767,10798.836,10806.982,10807.782,10787.739,10801.242,10822.207,10805.879,10803.386,10804.582
1742.7723388671875,1742.687,1742.713,1744.0398,1746.5111,1743.05,1744.2878,1744.3032,1742.9165,1743.4532,1745.1265,1743.7292,1745.3176,1743.4392
2450.266357421875,2449.285,2449.8958,2450.5273,2451.946,2450.3945,2452.302,2450.798,2454.6362,2453.3906,2456.2595,2452.6497,2454.0784,2453.3481
1536.6832275390625,1536.6082,1536.6309,1537.8013,1539.9799,1536.9283,1538.0195,1538.0336,1536.81,1537.2832,1538.7589,1537.5275,1538.9276,1537.2712
1622.6820068359375,1624.0886,1624.0547,1625.4432,1623.5468,1625.0208,1625.3276,1626.0334,1622.5092,1624.899,1623.9125,1626.2383,1622.0416,1625.4268
2594.802978515625,2594.6077,2596.6626,2597.4087,2598.663,2596.5505,2598.0854,2596.8464,2600.3047,2598.3206,2599.8655,2596.3596,2600.7397,2600.1414
1732.522216796875,1728.0256,1731.2269,1740.5544,1732.8016,1734.408,1740.9968,1739.6527,1745.5123,1738.929,1751.9535,1747.7875,1740.5964,1741.9468
3918.285888671875,3925.1216,3923.6514,3929.657,3927.5952,3925.7998,3929.5579,3931.419,3931.4507,3931.2307,3939.913,3942.1045,3929.4255,3933.3054
